#Parameters = {ct=0.035; endl=1.5; gt=1; p=15; phi=0; pl=10; pw=1; s=1.57; st=1.57; th=0.5; theta=0; vt=5}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (1) [Phase in Degrees]"
#-----------------------------------------------------------
3.8000000000000	82.891068499813
3.9000000000000	79.676855950137
4.0000000000000	76.408844083575
4.1000000000000	73.085758392274
4.2000000000000	69.706424719117
4.3000000000000	66.269789061323
4.4000000000000	62.774938870070
4.5000000000000	59.221125730992
4.6000000000000	55.607789248920
4.7000000000000	51.934581890113
4.8000000000000	48.201394457386
4.9000000000000	44.408381789735
5.0000000000000	40.555988190888
5.1000000000000	36.644972004201
5.2000000000000	32.676428669234
5.3000000000000	28.651811523506
5.4000000000000	24.572949557902
5.5000000000000	20.442061302673
5.6000000000000	16.261764019769
5.7000000000000	12.035077412715
5.8000000000000	7.7654211422770
5.9000000000000	3.4566055577871
6.0000000000000	-0.88718477959352
6.1000000000000	-5.2614149973048
6.2000000000000	-9.6612312082110
6.3000000000000	-14.081498909176
6.4000000000000	-18.516847908818
6.5000000000000	-22.961722939482
6.6000000000000	-27.410438859086
6.7000000000000	-31.857239138976
6.8000000000000	-36.296356179554
6.9000000000000	-40.722071907460
7.0000000000000	-45.128777093443
7.1000000000000	-49.511027889860
7.2000000000000	-53.863598216586
7.3000000000000	-58.181526814389
7.4000000000000	-62.460158021705
7.5000000000000	-66.695175597827
7.6000000000000	-70.882629195121
7.7000000000000	-75.018953358096
7.8000000000000	-79.100979182847
7.9000000000000	-83.125938994524
8.0000000000000	-87.091464584631
8.1000000000000	-90.995579689505
8.2000000000000	-94.836687485173
8.3000000000000	-98.613553924025
8.4000000000000	-102.32528774969
8.5000000000000	-105.97131800426
8.6000000000000	-109.55136979323
8.7000000000000	-113.06543900559
8.8000000000000	-116.51376660560
8.9000000000000	-119.89681302557
9.0000000000000	-123.21523309970
9.1000000000000	-126.46985189262
9.2000000000000	-129.66164169488
9.3000000000000	-132.79170038394
9.4000000000000	-135.86123128391
9.5000000000000	-138.87152460145
9.6000000000000	-141.82394046815
9.7000000000000	-144.71989358165
9.8000000000000	-147.56083940758
9.9000000000000	-150.34826188152
10.000000000000	-153.08366253339
10.100000000000	-155.76855094541
10.200000000000	-158.40443644798
10.300000000000	-160.99282095441
10.400000000000	-163.53519283517
10.500000000000	-166.03302173407
10.600000000000	-168.48775423228
10.700000000000	-170.90081027077
10.800000000000	-173.27358024715
10.900000000000	-175.60742270873
11.000000000000	-177.90366256989
11.100000000000	179.83641021220
11.200000000000	177.61154156321
11.300000000000	175.42051387277
11.400000000000	173.26214627953
11.500000000000	171.13529470344
11.600000000000	169.03885166397
11.700000000000	166.97174591812
11.800000000000	164.93294194854
11.900000000000	162.92143932809
12.000000000000	160.93627198383
12.100000000000	158.97650738071
12.200000000000	157.04124564238
12.300000000000	155.12961862409
12.400000000000	153.24078895087
12.500000000000	151.37394903181
12.600000000000	149.52832006023
12.700000000000	147.70315100753
12.800000000000	145.89771761756
12.900000000000	144.11132140716
13.000000000000	142.34328867762
13.100000000000	140.59296954079
13.200000000000	138.85973696312
13.300000000000	137.14298582994
13.400000000000	135.44213203222
13.500000000000	133.75661157706
13.600000000000	132.08587972313
13.700000000000	130.42941014190
13.800000000000	128.78669410503
13.900000000000	127.15723969825
14.000000000000	125.54057106176
14.100000000000	123.93622765706
14.200000000000	122.34376355993
14.300000000000	120.76274677919
14.400000000000	119.19275860086
14.500000000000	117.63339295711
14.600000000000	116.08425581943
14.700000000000	114.54496461547
14.800000000000	113.01514766882
14.900000000000	111.49444366115
15.000000000000	109.98250111583
15.100000000000	108.47897790265
15.200000000000	106.98354076268
15.300000000000	105.49586485271
15.400000000000	104.01563330860
15.500000000000	102.54253682693
15.600000000000	101.07627326412
15.700000000000	99.616547252716
15.800000000000	98.163069833951
15.900000000000	96.715558106198
16.000000000000	95.273734888686
16.100000000000	93.837328399992
16.200000000000	92.406071950795
16.300000000000	90.979703650440
16.400000000000	89.557966126869
16.500000000000	88.140606259494
16.600000000000	86.727374924660
16.700000000000	85.318026753304
16.800000000000	83.912319900514
16.900000000000	82.510015826679
17.000000000000	81.110879089960
17.100000000000	79.714677149838
17.200000000000	78.321180181540
17.300000000000	76.930160901149
17.400000000000	75.541394401243
17.500000000000	74.154657996953
17.600000000000	72.769731082321
17.700000000000	71.386394996914
17.800000000000	70.004432902638
17.900000000000	68.623629670757
18.000000000000	67.243771779124
18.100000000000	65.864647219687
18.200000000000	64.486045416334
18.300000000000	63.107757153200
18.400000000000	61.729574513560
18.500000000000	60.351290829469
18.600000000000	58.972700642362
18.700000000000	57.593599674814
18.800000000000	56.213784813713
18.900000000000	54.833054105125
19.000000000000	53.451206761153
19.100000000000	52.068043179099
19.200000000000	50.683364973297
19.300000000000	49.296975019968
19.400000000000	47.908677515499
19.500000000000	46.518278048543
19.600000000000	45.125583686366
19.700000000000	43.730403075874
19.800000000000	42.332546559757
19.900000000000	40.931826308194
20.000000000000	39.528056466573
#Parameters = {ct=0.035; endl=1.5; gt=1; p=15; phi=0; pl=1.5; pw=1; s=1.57; st=1.57; th=0.5; theta=0; vt=5}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (3) [Phase in Degrees]"
#-----------------------------------------------------------
2.0000000000000	133.22414244272
2.1000000000000	130.72483742321
2.2000000000000	128.19769910675
2.3000000000000	125.64147275409
2.4000000000000	123.05486143442
2.5000000000000	120.43652732409
2.6000000000000	117.78509338340
2.7000000000000	115.09914546917
2.8000000000000	112.37723494642
2.9000000000000	109.61788186946
3.0000000000000	106.81957880845
3.1000000000000	103.98079540370
3.2000000000000	101.09998373570
3.3000000000000	98.175584603854
3.4000000000000	95.206034810524
3.5000000000000	92.189775549595
3.6000000000000	89.125261998791
3.7000000000000	86.010974212628
3.8000000000000	82.845429406957
3.9000000000000	79.627195715904
4.0000000000000	76.354907486822
4.1000000000000	73.027282157541
4.2000000000000	69.643138732018
4.3000000000000	66.201417834444
4.4000000000000	62.701203277291
4.5000000000000	59.141745025186
4.6000000000000	55.522483373724
4.7000000000000	51.843074090762
4.8000000000000	48.103414188335
4.9000000000000	44.303667907893
5.0000000000000	40.444292412786
5.1000000000000	36.526062593473
5.2000000000000	32.550094307615
5.3000000000000	28.517865304671
5.4000000000000	24.431233029379
5.5000000000000	20.292448467597
5.6000000000000	16.104165198245
5.7000000000000	11.869442853077
5.8000000000000	7.5917442665058
5.9000000000000	3.2749257238737
6.0000000000000	-1.0767801117853
6.1000000000000	-5.4587888004737
6.2000000000000	-9.8661962104694
6.3000000000000	-14.293817771961
6.4000000000000	-18.736234299970
6.5000000000000	-23.187843511226
6.6000000000000	-27.642916107986
6.7000000000000	-32.095655092021
6.8000000000000	-36.540256819238
6.9000000000000	-40.970972221193
7.0000000000000	-45.382166610502
7.1000000000000	-49.768376553770
7.2000000000000	-54.124362433037
7.3000000000000	-58.445155514849
7.4000000000000	-62.726098590306
7.5000000000000	-66.962879523035
7.6000000000000	-71.151557326859
7.7000000000000	-75.288580673743
7.8000000000000	-79.370798990344
7.9000000000000	-83.395466526000
8.0000000000000	-87.360239958160
8.1000000000000	-91.263170238659
8.2000000000000	-95.102689475125
8.3000000000000	-98.877593688576
8.4000000000000	-102.58702229554
8.5000000000000	-106.23043513714
8.6000000000000	-109.80758782555
8.7000000000000	-113.31850610721
8.8000000000000	-116.76345985883
8.9000000000000	-120.14293724312
9.0000000000000	-123.45761946038
9.1000000000000	-126.70835644461
9.2000000000000	-129.89614377101
9.3000000000000	-133.02210096744
9.4000000000000	-136.08745135762
9.5000000000000	-139.09350350775
9.6000000000000	-142.04163430177
9.7000000000000	-144.93327363292
9.8000000000000	-147.76989066943
9.9000000000000	-150.55298162985
10.000000000000	-153.28405898749
10.100000000000	-155.96464201227
10.200000000000	-158.59624855237
10.300000000000	-161.18038795471
10.400000000000	-163.71855502367
10.500000000000	-166.21222491928
10.600000000000	-168.66284890014
10.700000000000	-171.07185082102
10.800000000000	-173.44062430068
10.900000000000	-175.77053048164
11.000000000000	-178.06289630992
11.100000000000	179.68098673142
11.200000000000	177.45986349428
11.300000000000	175.27251569727
11.400000000000	173.11776216531
11.500000000000	170.99445882042
11.600000000000	168.90149846179
11.700000000000	166.83781036917
11.800000000000	164.80235975943
11.900000000000	162.79414712232
12.000000000000	160.81220745849
12.100000000000	158.85560943954
12.200000000000	156.92345450735
12.300000000000	155.01487592770
12.400000000000	153.12903781084
12.500000000000	151.26513410994
12.600000000000	149.42238760692
12.700000000000	147.60004889327
12.800000000000	145.79739535273
12.900000000000	144.01373015119
13.000000000000	142.24838123849
13.100000000000	140.50070036580
13.200000000000	138.77006212175
13.300000000000	137.05586298950
13.400000000000	135.35752042693
13.500000000000	133.67447197111
13.600000000000	132.00617436836
13.700000000000	130.35210273041
13.800000000000	128.71174971718
13.900000000000	127.08462474647
14.000000000000	125.47025323044
14.100000000000	123.86817583882
14.200000000000	122.27794778853
14.300000000000	120.69913815934
14.400000000000	119.13132923507
14.500000000000	117.57411586979
14.600000000000	116.02710487847
14.700000000000	114.48991445132
14.800000000000	112.96217359128
14.900000000000	111.44352157396
15.000000000000	109.93360742919
15.100000000000	108.43208944368
15.200000000000	106.93863468398
15.300000000000	105.45291853911
15.400000000000	103.97462428205
15.500000000000	102.50344264971
15.600000000000	101.03907144037
15.700000000000	99.581215128343
15.800000000000	98.129584494979
15.900000000000	96.683896275577
16.000000000000	95.243872821636
16.100000000000	93.809241777910
16.200000000000	92.379735773781
16.300000000000	90.955092128479
16.400000000000	89.535052569724
16.500000000000	88.119362965363
16.600000000000	86.707773067648
16.700000000000	85.300036269774
16.800000000000	83.895909374384
16.900000000000	82.495152373731
17.000000000000	81.097528241244
17.100000000000	79.702802734267
17.200000000000	78.310744207760
17.300000000000	76.921123438801
17.400000000000	75.533713461740
17.500000000000	74.148289413893
17.600000000000	72.764628391704
17.700000000000	71.382509317307
17.800000000000	70.001712815487
17.900000000000	68.622021101032
18.000000000000	67.243217876531
18.100000000000	65.865088240686
18.200000000000	64.487418607229
18.300000000000	63.109996634596
18.400000000000	61.732611166514
18.500000000000	60.355052183682
18.600000000000	58.977110766799
18.700000000000	57.598579071164
18.800000000000	56.219250313151
18.900000000000	54.838918768867
19.000000000000	53.457379785324
19.100000000000	52.074429804505
19.200000000000	50.689866400705
19.300000000000	49.303488331568
19.400000000000	47.915095603248
19.500000000000	46.524489550161
19.600000000000	45.131472929792
19.700000000000	43.735850033031
19.800000000000	42.337426810555
19.900000000000	40.936011015731
20.000000000000	39.531412364540
#Parameters = {ct=0.035; endl=1.5; gt=1; p=15; phi=0; pl=2; pw=1; s=1.57; st=1.57; th=0.5; theta=0; vt=5}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (4) [Phase in Degrees]"
#-----------------------------------------------------------
2.0000000000000	133.20675841703
2.1000000000000	130.70191633489
2.2000000000000	128.16920234931
2.3000000000000	125.60733473057
2.4000000000000	123.01498679502
2.5000000000000	120.39078831295
2.6000000000000	117.73332730621
2.7000000000000	115.04115229564
2.8000000000000	112.31277506445
2.9000000000000	109.54667401093
3.0000000000000	106.74129817012
3.1000000000000	103.89507199116
3.2000000000000	101.00640096256
3.3000000000000	98.073678183516
3.4000000000000	95.095291983348
3.5000000000000	92.069634693627
3.6000000000000	88.995112678154
3.7000000000000	85.870157723174
3.8000000000000	82.693239884108
3.9000000000000	79.462881874233
4.0000000000000	76.177675064492
4.1000000000000	72.836297140784
4.2000000000000	69.437531434861
4.3000000000000	65.980287906187
4.4000000000000	62.463625704278
4.5000000000000	58.886777183339
4.6000000000000	55.249173173620
4.7000000000000	51.550469236932
4.8000000000000	47.790572548664
4.9000000000000	43.969668957064
5.0000000000000	40.088249675856
5.1000000000000	36.147136972246
5.2000000000000	32.147508124525
5.3000000000000	28.090916847951
5.4000000000000	23.979311331528
5.5000000000000	19.815047999362
5.6000000000000	15.600900115832
5.7000000000000	11.340060400732
5.8000000000000	7.0361369138480
5.9000000000000	2.6931416109049
6.0000000000000	-1.6845288360623
6.1000000000000	-6.0921201255065
6.2000000000000	-10.524555220783
6.3000000000000	-14.976476658322
6.4000000000000	-19.442295574205
6.5000000000000	-23.916246463569
6.6000000000000	-28.392446427545
6.7000000000000	-32.864957451610
6.8000000000000	-37.327850113006
6.9000000000000	-41.775267044251
7.0000000000000	-46.201484490612
7.1000000000000	-50.600970390657
7.2000000000000	-54.968437573997
7.3000000000000	-59.298890896449
7.4000000000000	-63.587667403774
7.5000000000000	-67.830468911816
7.6000000000000	-72.023386694110
7.7000000000000	-76.162918259490
7.8000000000000	-80.245976466675
7.9000000000000	-84.269891448411
8.0000000000000	-88.232405996895
8.1000000000000	-92.131665191723
8.2000000000000	-95.966201131626
8.3000000000000	-99.734913665583
8.4000000000000	-103.43704801305
8.5000000000000	-107.07217012438
8.6000000000000	-110.64014056851
8.7000000000000	-114.14108765386
8.8000000000000	-117.57538039618
8.9000000000000	-120.94360185124
9.0000000000000	-124.24652323452
9.1000000000000	-127.48507915905
9.2000000000000	-130.66034423892
9.3000000000000	-133.77351123087
9.4000000000000	-136.82587082151
9.5000000000000	-139.81879311285
9.6000000000000	-142.75371081339
9.7000000000000	-145.63210410615
9.8000000000000	-148.45548713707
9.9000000000000	-151.22539604688
10.000000000000	-153.94337845486
10.100000000000	-156.61098429407
10.200000000000	-159.22975789286
10.300000000000	-161.80123119565
10.400000000000	-164.32691801785
10.500000000000	-166.80830923228
10.600000000000	-169.24686878980
10.700000000000	-171.64403048211
10.800000000000	-174.00119536103
10.900000000000	-176.31972973523
11.000000000000	-178.60096367201
11.100000000000	179.15381006175
11.200000000000	176.94333667888
11.300000000000	174.76639972500
11.400000000000	172.62182115293
11.500000000000	170.50846116110
11.600000000000	168.42521783328
11.700000000000	166.37102661303
11.800000000000	164.34485964159
11.900000000000	162.34572498496
12.000000000000	160.37266577196
12.100000000000	158.42475926274
12.200000000000	156.50111586403
12.300000000000	154.60087810556
12.400000000000	152.72321958973
12.500000000000	150.86734392494
12.600000000000	149.03248365134
12.700000000000	147.21789916644
12.800000000000	145.42287765669
12.900000000000	143.64673204025
13.000000000000	141.88879992508
13.100000000000	140.14844258581
13.200000000000	138.42504396208
13.300000000000	136.71800968062
13.400000000000	135.02676610251
13.500000000000	133.35075939707
13.600000000000	131.68945464301
13.700000000000	130.04233495755
13.800000000000	128.40890065370
13.900000000000	126.78866842582
14.000000000000	125.18117056330
14.100000000000	123.58595419206
14.200000000000	122.00258054370
14.300000000000	120.43062425144
14.400000000000	118.86967267271
14.500000000000	117.31932523747
14.600000000000	115.77919282168
14.700000000000	114.24889714532
14.800000000000	112.72807019413
14.900000000000	111.21635366438
15.000000000000	109.71339842997
15.100000000000	108.21886403103
15.200000000000	106.73241818349
15.300000000000	105.25373630869
15.400000000000	103.78250108253
15.500000000000	102.31840200330
15.600000000000	100.86113497778
15.700000000000	99.410401924741
15.800000000000	97.965910395445
15.900000000000	96.527373210435
16.000000000000	95.094508112190
16.100000000000	93.667037433069
16.200000000000	92.244687778096
16.300000000000	90.827189722138
16.400000000000	89.414277521080
16.500000000000	88.005688836615
16.600000000000	86.601164474311
16.700000000000	85.200448134664
16.800000000000	83.803286176862
16.900000000000	82.409427395032
17.000000000000	81.018622806792
17.100000000000	79.630625453941
17.200000000000	78.245190215179
17.300000000000	76.862073630791
17.400000000000	75.481033739247
17.500000000000	74.101829925743
17.600000000000	72.724222782716
17.700000000000	71.347973982438
17.800000000000	69.972846161816
17.900000000000	68.598602819584
18.000000000000	67.225008226106
18.100000000000	65.851827346056
18.200000000000	64.478825774299
18.300000000000	63.105769685330
18.400000000000	61.732425796670
18.500000000000	60.358561346686
18.600000000000	58.983944087325
18.700000000000	57.608342292307
18.800000000000	56.231524781379
18.900000000000	54.853260961253
19.000000000000	53.473320883901
19.100000000000	52.091475322944
19.200000000000	50.707495868870
19.300000000000	49.321155043876
19.400000000000	47.932226437159
19.500000000000	46.540484861492
19.600000000000	45.145706531950
19.700000000000	43.747669267673
19.800000000000	42.346152717524
19.900000000000	40.940938610543
20.000000000000	39.531811032037
#Parameters = {ct=0.035; endl=1.5; gt=1; p=15; phi=0; pl=2.5; pw=1; s=1.57; st=1.57; th=0.5; theta=0; vt=5}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (5) [Phase in Degrees]"
#-----------------------------------------------------------
2.0000000000000	133.18432606377
2.1000000000000	130.66864982795
2.2000000000000	128.12528007305
2.3000000000000	125.55294359096
2.4000000000000	122.95031147564
2.5000000000000	120.31600087534
2.6000000000000	117.64857716916
2.7000000000000	114.94655662785
2.8000000000000	112.20840962684
2.9000000000000	109.43256448678
3.0000000000000	106.61741202544
3.1000000000000	103.76131091223
3.2000000000000	100.86259392384
3.3000000000000	97.919575206526
3.4000000000000	94.930558655142
3.5000000000000	91.893847523109
3.6000000000000	88.807755378132
3.7000000000000	85.670618516453
3.8000000000000	82.480809942047
3.9000000000000	79.236755005737
4.0000000000000	75.936948781586
4.1000000000000	72.579975232899
4.2000000000000	69.164528186721
4.3000000000000	65.689434092614
4.4000000000000	62.153676488008
4.5000000000000	58.556422027740
4.6000000000000	54.897047859636
4.7000000000000	51.175170041427
4.8000000000000	47.390672598415
4.9000000000000	43.543736718450
5.0000000000000	39.634869474475
5.1000000000000	35.664931360059
5.2000000000000	31.635161826078
5.3000000000000	27.547201924516
5.4000000000000	23.403113106435
5.5000000000000	19.205391194357
5.6000000000000	14.956974563146
5.7000000000000	10.661245625463
5.8000000000000	6.3220248334502
5.9000000000000	1.9435565798619
6.0000000000000	-2.4695133920695
6.1000000000000	-6.9121691864091
6.2000000000000	-11.379064364666
6.3000000000000	-15.864569439729
6.4000000000000	-20.362826389396
6.5000000000000	-24.867809009017
6.6000000000000	-29.373387647965
6.7000000000000	-33.873396661457
6.8000000000000	-38.361702774324
6.9000000000000	-42.832272507108
7.0000000000000	-47.279236861319
7.1000000000000	-51.696951596056
7.2000000000000	-56.080051641943
7.3000000000000	-60.423498474091
7.4000000000000	-64.722619583192
7.5000000000000	-68.973139520806
7.6000000000000	-73.171202329549
7.7000000000000	-77.313385481731
7.8000000000000	-81.396705725341
7.9000000000000	-85.418617462846
8.0000000000000	-89.377004459990
8.1000000000000	-93.270165797049
8.2000000000000	-97.096797036191
8.3000000000000	-100.85596759141
8.4000000000000	-104.54709525935
8.5000000000000	-108.16991880912
8.6000000000000	-111.72446944538
8.7000000000000	-115.21104186068
8.8000000000000	-118.63016548679
8.9000000000000	-121.98257644769
9.0000000000000	-125.26919061309
9.1000000000000	-128.49107805503
9.2000000000000	-131.64943912334
9.3000000000000	-134.74558227946
9.4000000000000	-137.78090376378
9.5000000000000	-140.75686911783
9.6000000000000	-143.67499654012
9.7000000000000	-146.53684202045
9.8000000000000	-149.34398617336
9.9000000000000	-152.09802267315
10.000000000000	-154.80054818211
10.100000000000	-157.45315365673
10.200000000000	-160.05741691480
10.300000000000	-162.61489634691
10.400000000000	-165.12712565923
10.500000000000	-167.59560953933
10.600000000000	-170.02182014308
10.700000000000	-172.40719430741
10.800000000000	-174.75313140111
10.900000000000	-177.06099173336
11.000000000000	-179.33209544662
11.100000000000	178.43227817179
11.200000000000	176.23089101899
11.300000000000	174.06254619932
11.400000000000	171.92608778779
11.500000000000	169.82040037563
11.600000000000	167.74440843463
11.700000000000	165.69707553218
11.800000000000	163.67740342522
11.900000000000	161.68443105729
12.000000000000	159.71723347993
12.100000000000	157.77492071648
12.200000000000	155.85663658416
12.300000000000	153.96155748755
12.400000000000	152.08889119511
12.500000000000	150.23787560827
12.600000000000	148.40777753119
12.700000000000	146.59789144816
12.800000000000	144.80753831410
12.900000000000	143.03606436294
13.000000000000	141.28283993766
13.100000000000	139.54725834491
13.200000000000	137.82873473683
13.300000000000	136.12670502173
13.400000000000	134.44062480515
13.500000000000	132.76996836218
13.600000000000	131.11422764190
13.700000000000	129.47291130404
13.800000000000	127.84554378823
13.900000000000	126.23166441569
14.000000000000	124.63082652313
14.100000000000	123.04259662856
14.200000000000	121.46655362844
14.300000000000	119.90228802581
14.400000000000	118.34940118856
14.500000000000	116.80750463738
14.600000000000	115.27621936260
14.700000000000	113.75517516910
14.800000000000	112.24401004886
14.900000000000	110.74236957997
15.000000000000	109.24990635185
15.100000000000	107.76627941554
15.200000000000	106.29115375864
15.300000000000	104.82419980408
15.400000000000	103.36509293211
15.500000000000	101.91351302495
15.600000000000	100.46914403337
15.700000000000	99.031673564824
15.800000000000	97.600792492586
15.900000000000	96.176194585407
16.000000000000	94.757576157355
16.100000000000	93.344635737487
16.200000000000	91.937073759075
16.300000000000	90.534592268179
16.400000000000	89.136894651420
16.500000000000	87.743685382876
16.600000000000	86.354669790107
16.700000000000	84.969553839368
16.800000000000	83.588043940174
16.900000000000	82.209846769459
17.000000000000	80.834669115639
17.100000000000	79.462217743006
17.200000000000	78.092199276953
17.300000000000	76.724320110649
17.400000000000	75.358286333844
17.500000000000	73.993803684635
17.600000000000	72.630577525094
17.700000000000	71.268312841768
17.800000000000	69.906714272193
17.900000000000	68.545486158634
18.000000000000	67.184332630403
18.100000000000	65.822957716196
18.200000000000	64.461065487992
